# This  reference  spectrum  was taken on Mar-21 2022-03-21 by
# David.   In principle this is saved in Intensical itself but
# Princeton  Instruments   was unresponsive in retrieving this
# data.  As such the data needs to be hacked out of Lightfield
# itself    by  applying  the  intensity  calibration  on  the
# spectrum of the lamp itself.
# To  see the configuration under which this was done, see the
# file   /Log/Data/Intensical  REF.spe.  To  obtain  the  data
# contained in   this file, that data was resampled to have at
# intervals of 0.1 nm,  and an moving average with a stride of
# 10 was taken.
# The  x-axis  corresponds to wavelength in nm, and the y-axis
# is  the  spectrum  of the Intensical lamp normalized so that
# the  maximum is 1.
7.319e+02,5.09517751e-01
7.320e+02,5.12870095e-01
7.321e+02,5.16240242e-01
7.322e+02,5.19603357e-01
7.323e+02,5.23021699e-01
7.324e+02,5.26454646e-01
7.325e+02,5.29900266e-01
7.326e+02,5.33367092e-01
7.327e+02,5.36866078e-01
7.328e+02,5.40363112e-01
7.329e+02,5.43858004e-01
7.330e+02,5.47377131e-01
7.331e+02,5.50900101e-01
7.332e+02,5.54432350e-01
7.333e+02,5.57975280e-01
7.334e+02,5.61525952e-01
7.335e+02,5.65113891e-01
7.336e+02,5.68707678e-01
7.337e+02,5.72296678e-01
7.338e+02,5.75922104e-01
7.339e+02,5.79610201e-01
7.340e+02,5.83336341e-01
7.341e+02,5.87087620e-01
7.342e+02,5.90914405e-01
7.343e+02,5.94761469e-01
7.344e+02,5.98617893e-01
7.345e+02,6.02473489e-01
7.346e+02,6.06321725e-01
7.347e+02,6.10209057e-01
7.348e+02,6.14124234e-01
7.349e+02,6.18051392e-01
7.350e+02,6.22045553e-01
7.351e+02,6.26100683e-01
7.352e+02,6.30198685e-01
7.353e+02,6.34305576e-01
7.354e+02,6.38499756e-01
7.355e+02,6.42754158e-01
7.356e+02,6.47049281e-01
7.357e+02,6.51337623e-01
7.358e+02,6.55695157e-01
7.359e+02,6.60057055e-01
7.360e+02,6.64402189e-01
7.361e+02,6.68702035e-01
7.362e+02,6.73040188e-01
7.363e+02,6.77352502e-01
7.364e+02,6.81625884e-01
7.365e+02,6.85957452e-01
7.366e+02,6.90348276e-01
7.367e+02,6.94758664e-01
7.368e+02,6.99168848e-01
7.369e+02,7.03593347e-01
7.370e+02,7.08008207e-01
7.371e+02,7.12434918e-01
7.372e+02,7.16891299e-01
7.373e+02,7.21393154e-01
7.374e+02,7.25913221e-01
7.375e+02,7.30419629e-01
7.376e+02,7.34872791e-01
7.377e+02,7.39259843e-01
7.378e+02,7.43629325e-01
7.379e+02,7.48009198e-01
7.380e+02,7.52445892e-01
7.381e+02,7.57012783e-01
7.382e+02,7.61573269e-01
7.383e+02,7.66107415e-01
7.384e+02,7.70600011e-01
7.385e+02,7.75066388e-01
7.386e+02,7.79495818e-01
7.387e+02,7.83901381e-01
7.388e+02,7.88342623e-01
7.389e+02,7.92812868e-01
7.390e+02,7.97295321e-01
7.391e+02,8.01779408e-01
7.392e+02,8.06227700e-01
7.393e+02,8.10639216e-01
7.394e+02,8.15036553e-01
7.395e+02,8.19428521e-01
7.396e+02,8.23808563e-01
7.397e+02,8.28231329e-01
7.398e+02,8.32687013e-01
7.399e+02,8.37169459e-01
7.400e+02,8.41617924e-01
7.401e+02,8.46054131e-01
7.402e+02,8.50477673e-01
7.403e+02,8.54887271e-01
7.404e+02,8.59209013e-01
7.405e+02,8.63571142e-01
7.406e+02,8.67934898e-01
7.407e+02,8.72240501e-01
7.408e+02,8.76515421e-01
7.409e+02,8.80828042e-01
7.410e+02,8.85152487e-01
7.411e+02,8.89423975e-01
7.412e+02,8.93697411e-01
7.413e+02,8.97921685e-01
7.414e+02,9.02086652e-01
7.415e+02,9.06179023e-01
7.416e+02,9.10153494e-01
7.417e+02,9.14061859e-01
7.418e+02,9.17913948e-01
7.419e+02,9.21700170e-01
7.420e+02,9.25362006e-01
7.421e+02,9.28949020e-01
7.422e+02,9.32475842e-01
7.423e+02,9.35936761e-01
7.424e+02,9.39314407e-01
7.425e+02,9.42637512e-01
7.426e+02,9.45918294e-01
7.427e+02,9.49154553e-01
7.428e+02,9.52286268e-01
7.429e+02,9.55359188e-01
7.430e+02,9.58404796e-01
7.431e+02,9.61303216e-01
7.432e+02,9.64126021e-01
7.433e+02,9.66865198e-01
7.434e+02,9.69505235e-01
7.435e+02,9.71893583e-01
7.436e+02,9.74182409e-01
7.437e+02,9.76356659e-01
7.438e+02,9.78367271e-01
7.439e+02,9.80262719e-01
7.440e+02,9.82120521e-01
7.441e+02,9.83940845e-01
7.442e+02,9.85699475e-01
7.443e+02,9.87420885e-01
7.444e+02,9.89089042e-01
7.445e+02,9.90684656e-01
7.446e+02,9.92141063e-01
7.447e+02,9.93402663e-01
7.448e+02,9.94551956e-01
7.449e+02,9.95601144e-01
7.450e+02,9.96491955e-01
7.451e+02,9.97294248e-01
7.452e+02,9.98035361e-01
7.453e+02,9.98711823e-01
7.454e+02,9.99182911e-01
7.455e+02,9.99590455e-01
7.456e+02,9.99877372e-01
7.457e+02,1.00000000e+00
7.458e+02,9.99948316e-01
7.459e+02,9.99783027e-01
7.460e+02,9.99500125e-01
7.461e+02,9.99087784e-01
7.462e+02,9.98575058e-01
7.463e+02,9.97996030e-01
7.464e+02,9.97343398e-01
7.465e+02,9.96599810e-01
7.466e+02,9.95701884e-01
7.467e+02,9.94676797e-01
7.468e+02,9.93539092e-01
7.469e+02,9.92303338e-01
7.470e+02,9.90943056e-01
7.471e+02,9.89459323e-01
7.472e+02,9.87852965e-01
7.473e+02,9.86116292e-01
7.474e+02,9.84217731e-01
7.475e+02,9.82208983e-01
7.476e+02,9.80108646e-01
7.477e+02,9.77951278e-01
7.478e+02,9.75650706e-01
7.479e+02,9.73250120e-01
7.480e+02,9.70756908e-01
7.481e+02,9.68134509e-01
7.482e+02,9.65297526e-01
7.483e+02,9.62365061e-01
7.484e+02,9.59383337e-01
7.485e+02,9.56179998e-01
7.486e+02,9.52886115e-01
7.487e+02,9.49535651e-01
7.488e+02,9.46150077e-01
7.489e+02,9.42612721e-01
7.490e+02,9.38993384e-01
7.491e+02,9.35313563e-01
7.492e+02,9.31593524e-01
7.493e+02,9.27724280e-01
7.494e+02,9.23836097e-01
7.495e+02,9.19924414e-01
7.496e+02,9.15970139e-01
7.497e+02,9.11836794e-01
7.498e+02,9.07688942e-01
7.499e+02,9.03486625e-01
7.500e+02,8.99083192e-01
7.501e+02,8.94677552e-01
7.502e+02,8.90250174e-01
7.503e+02,8.85776812e-01
7.504e+02,8.81176697e-01
7.505e+02,8.76649872e-01
7.506e+02,8.72136488e-01
7.507e+02,8.67610864e-01
7.508e+02,8.63017907e-01
7.509e+02,8.58485547e-01
7.510e+02,8.53918007e-01
7.511e+02,8.49276387e-01
7.512e+02,8.44591890e-01
7.513e+02,8.39872787e-01
7.514e+02,8.35092592e-01
7.515e+02,8.30233261e-01
7.516e+02,8.25350251e-01
7.517e+02,8.20356121e-01
7.518e+02,8.15317954e-01
7.519e+02,8.10294326e-01
7.520e+02,8.05241096e-01
7.521e+02,8.00157212e-01
7.522e+02,7.95051797e-01
7.523e+02,7.89935695e-01
7.524e+02,7.84749420e-01
7.525e+02,7.79602798e-01
7.526e+02,7.74477959e-01
7.527e+02,7.69325877e-01
7.528e+02,7.64067251e-01
7.529e+02,7.58761324e-01
7.530e+02,7.53414474e-01
7.531e+02,7.48018439e-01
7.532e+02,7.42545630e-01
7.533e+02,7.37123242e-01
7.534e+02,7.31771694e-01
7.535e+02,7.26455594e-01
7.536e+02,7.21030518e-01
7.537e+02,7.15606503e-01
7.538e+02,7.10205062e-01
7.539e+02,7.04704434e-01
7.540e+02,6.99240014e-01
7.541e+02,6.93800265e-01
7.542e+02,6.88382383e-01
7.543e+02,6.83013611e-01
7.544e+02,6.77649709e-01
7.545e+02,6.72253557e-01
7.546e+02,6.66796744e-01
7.547e+02,6.61367354e-01
7.548e+02,6.55912819e-01
7.549e+02,6.50473838e-01
7.550e+02,6.45097025e-01
7.551e+02,6.39764271e-01
7.552e+02,6.34477093e-01
7.553e+02,6.29231323e-01
7.554e+02,6.24023941e-01
7.555e+02,6.18796993e-01
7.556e+02,6.13563325e-01
7.557e+02,6.08313092e-01
7.558e+02,6.03017690e-01
7.559e+02,5.97806481e-01
7.560e+02,5.92612356e-01
7.561e+02,5.87441229e-01
7.562e+02,5.82358500e-01
7.563e+02,5.77270976e-01
7.564e+02,5.72140049e-01
7.565e+02,5.66973025e-01
7.566e+02,5.61876612e-01
7.567e+02,5.56763545e-01
7.568e+02,5.51654933e-01
7.569e+02,5.46569805e-01
7.570e+02,5.41612071e-01
7.571e+02,5.36579263e-01
7.572e+02,5.31541662e-01
7.573e+02,5.26543881e-01
7.574e+02,5.21647090e-01
7.575e+02,5.16697594e-01
7.576e+02,5.11764024e-01
7.577e+02,5.06908692e-01
7.578e+02,5.02035802e-01
7.579e+02,4.97111054e-01
7.580e+02,4.92167871e-01
7.581e+02,4.87250323e-01
7.582e+02,4.82361054e-01
7.583e+02,4.77503096e-01
7.584e+02,4.72690821e-01
7.585e+02,4.67956838e-01
7.586e+02,4.63253709e-01
7.587e+02,4.58576672e-01
7.588e+02,4.53917655e-01
7.589e+02,4.49256322e-01
7.590e+02,4.44592870e-01
7.591e+02,4.39942235e-01
7.592e+02,4.35307459e-01
7.593e+02,4.30687944e-01
7.594e+02,4.26127237e-01
7.595e+02,4.21614743e-01
7.596e+02,4.17147558e-01
7.597e+02,4.12720390e-01
7.598e+02,4.08312520e-01
7.599e+02,4.03928334e-01
7.600e+02,3.99571067e-01
7.601e+02,3.95238894e-01
7.602e+02,3.90913018e-01
7.603e+02,3.86607211e-01
7.604e+02,3.82333063e-01
7.605e+02,3.78121276e-01
7.606e+02,3.73944630e-01
7.607e+02,3.69806962e-01
7.608e+02,3.65715286e-01
7.609e+02,3.61623198e-01
7.610e+02,3.57522455e-01
7.611e+02,3.53425875e-01
7.612e+02,3.49354925e-01
7.613e+02,3.45342343e-01
7.614e+02,3.41386356e-01
7.615e+02,3.37480011e-01
7.616e+02,3.33612203e-01
7.617e+02,3.29790632e-01
7.618e+02,3.25991272e-01
7.619e+02,3.22210093e-01
7.620e+02,3.18448066e-01
7.621e+02,3.14746413e-01
7.622e+02,3.11083209e-01
7.623e+02,3.07455343e-01
7.624e+02,3.03875157e-01
7.625e+02,3.00339306e-01
7.626e+02,2.96829314e-01
7.627e+02,2.93343119e-01
7.628e+02,2.89922970e-01
7.629e+02,2.86576518e-01
7.630e+02,2.83284296e-01
7.631e+02,2.80040431e-01
7.632e+02,2.76905523e-01
7.633e+02,2.73827610e-01
7.634e+02,2.70788948e-01
7.635e+02,2.67776606e-01
7.636e+02,2.64789898e-01
7.637e+02,2.61816406e-01
7.638e+02,2.58852871e-01
7.639e+02,2.55895903e-01
7.640e+02,2.52967747e-01
7.641e+02,2.50104545e-01
7.642e+02,2.47293438e-01
7.643e+02,2.44510744e-01
7.644e+02,2.41789478e-01
7.645e+02,2.39105425e-01
7.646e+02,2.36449035e-01
7.647e+02,2.33804136e-01
7.648e+02,2.31175440e-01
7.649e+02,2.28549743e-01
7.650e+02,2.25925779e-01
7.651e+02,2.23310062e-01
7.652e+02,2.20724455e-01
7.653e+02,2.18180573e-01
7.654e+02,2.15685868e-01
7.655e+02,2.13259181e-01
7.656e+02,2.10884343e-01
7.657e+02,2.08554712e-01
7.658e+02,2.06268364e-01
7.659e+02,2.04012138e-01
7.660e+02,2.01784485e-01
7.661e+02,1.99586066e-01
7.662e+02,1.97418811e-01
7.663e+02,1.95266866e-01
7.664e+02,1.93135718e-01
7.665e+02,1.91023405e-01
7.666e+02,1.88929217e-01
7.667e+02,1.86873498e-01
7.668e+02,1.84859961e-01
7.669e+02,1.82900648e-01
7.670e+02,1.81019286e-01
7.671e+02,1.79182661e-01
7.672e+02,1.77370879e-01
7.673e+02,1.75584816e-01
7.674e+02,1.73833202e-01
7.675e+02,1.72054371e-01
7.676e+02,1.70295024e-01
7.677e+02,1.68564888e-01
7.678e+02,1.66873403e-01
7.679e+02,1.65189916e-01
7.680e+02,1.63521782e-01
7.681e+02,1.61868736e-01
7.682e+02,1.60218135e-01
7.683e+02,1.58589866e-01
7.684e+02,1.56985177e-01
7.685e+02,1.55406979e-01
7.686e+02,1.53869679e-01
7.687e+02,1.52400448e-01
7.688e+02,1.50977540e-01
7.689e+02,1.49590546e-01
7.690e+02,1.48228846e-01
7.691e+02,1.46880952e-01
7.692e+02,1.45532576e-01
7.693e+02,1.44171597e-01
7.694e+02,1.42791848e-01
7.695e+02,1.41419009e-01
7.696e+02,1.40051948e-01
7.697e+02,1.38689486e-01
7.698e+02,1.37339581e-01
7.699e+02,1.36016373e-01
7.700e+02,1.34719963e-01
7.701e+02,1.33451721e-01
7.702e+02,1.32224725e-01
7.703e+02,1.31007415e-01
7.704e+02,1.29792879e-01
7.705e+02,1.28572755e-01
7.706e+02,1.27381295e-01
7.707e+02,1.26208984e-01
7.708e+02,1.25056788e-01
7.709e+02,1.23937468e-01
7.710e+02,1.22840360e-01
7.711e+02,1.21746727e-01
7.712e+02,1.20653683e-01
7.713e+02,1.19581326e-01
7.714e+02,1.18541550e-01
7.715e+02,1.17524418e-01
7.716e+02,1.16526653e-01
7.717e+02,1.15552220e-01
7.718e+02,1.14591654e-01
7.719e+02,1.13636368e-01
7.720e+02,1.12681324e-01
7.721e+02,1.11753555e-01
7.722e+02,1.10874271e-01
7.723e+02,1.10039037e-01
7.724e+02,1.09246458e-01
7.725e+02,1.08499383e-01
7.726e+02,1.07782486e-01
7.727e+02,1.07081655e-01
7.728e+02,1.06377366e-01
7.729e+02,1.05657424e-01
7.730e+02,1.04929415e-01
7.731e+02,1.04191242e-01
7.732e+02,1.03435693e-01
7.733e+02,1.02684964e-01
7.734e+02,1.01929479e-01
7.735e+02,1.01172665e-01
7.736e+02,1.00431117e-01
7.737e+02,9.97032251e-02
7.738e+02,9.89681513e-02
7.739e+02,9.82274260e-02
7.740e+02,9.75170089e-02
7.741e+02,9.68194923e-02
7.742e+02,9.61385829e-02
7.743e+02,9.54761331e-02
7.744e+02,9.48307175e-02
7.745e+02,9.41699003e-02
7.746e+02,9.34922516e-02
7.747e+02,9.27959652e-02
7.748e+02,9.20797097e-02
7.749e+02,9.13871668e-02
7.750e+02,9.07095646e-02
7.751e+02,9.00405616e-02
7.752e+02,8.94044247e-02
7.753e+02,8.88208331e-02
7.754e+02,8.82727320e-02
7.755e+02,8.77412693e-02
7.756e+02,8.72376483e-02
7.757e+02,8.67565119e-02
7.758e+02,8.62795391e-02
7.759e+02,8.57740957e-02
7.760e+02,8.52940889e-02
7.761e+02,8.48416874e-02
7.762e+02,8.44066086e-02
7.763e+02,8.39618510e-02
7.764e+02,8.35149328e-02
7.765e+02,8.30715460e-02
7.766e+02,8.26306664e-02
7.767e+02,8.21834650e-02
7.768e+02,8.17698085e-02
7.769e+02,8.13836890e-02
7.770e+02,8.10183429e-02
7.771e+02,8.06368558e-02
7.772e+02,8.02715307e-02
7.773e+02,7.99183125e-02
7.774e+02,7.95738496e-02
7.775e+02,7.92124411e-02
7.776e+02,7.88609871e-02
7.777e+02,7.85197694e-02
7.778e+02,7.81885492e-02
7.779e+02,7.78238771e-02
7.780e+02,7.74735170e-02
7.781e+02,7.71299069e-02
7.782e+02,7.67859387e-02
7.783e+02,7.64397698e-02
7.784e+02,7.61197649e-02
7.785e+02,7.58259095e-02
7.786e+02,7.55594546e-02
7.787e+02,7.52995957e-02
7.788e+02,7.50739127e-02
7.789e+02,7.48734098e-02
7.790e+02,7.46759711e-02
7.791e+02,7.44598102e-02
7.792e+02,7.42432757e-02
7.793e+02,7.40188246e-02
7.794e+02,7.37518789e-02
7.795e+02,7.35014304e-02
7.796e+02,7.32910126e-02
7.797e+02,7.31222864e-02
7.798e+02,7.29730231e-02
7.799e+02,7.28045476e-02
7.800e+02,7.26397538e-02
7.801e+02,7.24800368e-02
7.802e+02,7.22627661e-02
7.803e+02,7.20836591e-02
7.804e+02,7.19353523e-02
7.805e+02,7.18119120e-02
7.806e+02,7.16450139e-02
7.807e+02,7.14653779e-02
7.808e+02,7.12697466e-02
7.809e+02,7.10545970e-02
7.810e+02,7.08347543e-02
7.811e+02,7.06427221e-02
7.812e+02,7.04806239e-02
7.813e+02,7.03531957e-02
7.814e+02,7.02400858e-02
7.815e+02,7.01616875e-02
7.816e+02,7.01007913e-02
7.817e+02,7.00265423e-02
7.818e+02,6.99734277e-02
7.819e+02,6.99239760e-02
7.820e+02,6.98728122e-02
7.821e+02,6.98107299e-02
7.822e+02,6.97630390e-02
7.823e+02,6.97045103e-02
7.824e+02,6.96311827e-02
7.825e+02,6.95459510e-02
7.826e+02,6.94685677e-02
7.827e+02,6.94052380e-02
7.828e+02,6.93571414e-02
7.829e+02,6.93181372e-02
7.830e+02,6.93304903e-02
7.831e+02,6.93560759e-02
7.832e+02,6.93810487e-02
7.833e+02,6.94362014e-02
7.834e+02,6.95041282e-02
7.835e+02,6.95577822e-02
7.836e+02,6.95798945e-02
7.837e+02,6.96196044e-02
7.838e+02,6.96596747e-02
7.839e+02,6.96957638e-02
7.840e+02,6.97233504e-02
7.841e+02,6.97806910e-02
7.842e+02,6.98636902e-02
7.843e+02,6.99622278e-02
7.844e+02,7.00629987e-02
7.845e+02,7.01725057e-02
7.846e+02,7.02980770e-02
7.847e+02,7.04333660e-02
7.848e+02,7.05645522e-02
7.849e+02,7.07013885e-02
7.850e+02,7.08472997e-02
7.851e+02,7.09974534e-02
7.852e+02,7.11350542e-02
7.853e+02,7.12313015e-02
7.854e+02,7.13200149e-02
7.855e+02,7.14093571e-02
7.856e+02,7.15005199e-02
7.857e+02,7.16030067e-02
7.858e+02,7.17246403e-02
7.859e+02,7.18670959e-02
7.860e+02,7.20154972e-02
7.861e+02,7.21835500e-02
7.862e+02,7.23514915e-02
7.863e+02,7.25090646e-02
7.864e+02,7.26623761e-02
7.865e+02,7.27886237e-02
7.866e+02,7.28951697e-02
7.867e+02,7.29867811e-02
7.868e+02,7.31002335e-02
7.869e+02,7.32228382e-02
7.870e+02,7.33578820e-02
7.871e+02,7.35101770e-02
7.872e+02,7.36740689e-02
7.873e+02,7.38523297e-02
7.874e+02,7.40392612e-02
7.875e+02,7.42255456e-02
7.876e+02,7.44311170e-02
7.877e+02,7.46487530e-02
7.878e+02,7.48694006e-02
7.879e+02,7.50720046e-02
7.880e+02,7.52958923e-02
7.881e+02,7.55269036e-02
7.882e+02,7.57587764e-02
7.883e+02,7.59772235e-02
7.884e+02,7.62063425e-02
7.885e+02,7.64349964e-02
7.886e+02,7.66606155e-02
7.887e+02,7.68873381e-02
7.888e+02,7.71285669e-02
7.889e+02,7.73704616e-02
7.890e+02,7.76067351e-02
7.891e+02,7.78341642e-02
7.892e+02,7.80684161e-02
7.893e+02,7.83065295e-02
7.894e+02,7.85476753e-02
7.895e+02,7.88195329e-02
7.896e+02,7.90865120e-02
7.897e+02,7.93509183e-02
7.898e+02,7.96147672e-02
7.899e+02,7.99018222e-02
7.900e+02,8.01729453e-02
7.901e+02,8.04475401e-02
7.902e+02,8.07545951e-02
7.903e+02,8.10940428e-02
7.904e+02,8.14402349e-02
7.905e+02,8.17937826e-02
7.906e+02,8.21606480e-02
7.907e+02,8.25184320e-02
7.908e+02,8.28743120e-02
7.909e+02,8.32314132e-02
7.910e+02,8.35964237e-02
7.911e+02,8.40183519e-02
7.912e+02,8.44453477e-02
7.913e+02,8.48649954e-02
7.914e+02,8.52745062e-02
7.915e+02,8.56817324e-02
7.916e+02,8.60576459e-02
7.917e+02,8.63971185e-02
7.918e+02,8.67489734e-02
7.919e+02,8.71334786e-02
7.920e+02,8.75231700e-02
7.921e+02,8.79071342e-02
7.922e+02,8.83386288e-02
7.923e+02,8.87877952e-02
7.924e+02,8.92459897e-02
7.925e+02,8.97074536e-02
7.926e+02,9.02176848e-02
7.927e+02,9.07140531e-02
7.928e+02,9.12050996e-02
7.929e+02,9.17003345e-02
7.930e+02,9.21984158e-02
7.931e+02,9.26706268e-02
7.932e+02,9.31199550e-02
7.933e+02,9.35513586e-02
7.934e+02,9.39965641e-02
7.935e+02,9.44079495e-02
7.936e+02,9.48027260e-02
7.937e+02,9.52349208e-02
7.938e+02,9.56872351e-02
7.939e+02,9.61399630e-02
7.940e+02,9.66079455e-02
7.941e+02,9.71620402e-02
7.942e+02,9.76441871e-02
7.943e+02,9.81155695e-02
7.944e+02,9.85947298e-02
7.945e+02,9.90906927e-02
7.946e+02,9.94961668e-02
7.947e+02,9.98868440e-02
7.948e+02,1.00294789e-01
7.949e+02,1.00725706e-01
7.950e+02,1.01148945e-01
7.951e+02,1.01571195e-01
7.952e+02,1.01997836e-01
7.953e+02,1.02465977e-01
7.954e+02,1.02976523e-01
7.955e+02,1.03496176e-01
7.956e+02,1.03994722e-01
7.957e+02,1.04562118e-01
7.958e+02,1.05163542e-01
7.959e+02,1.05765410e-01
7.960e+02,1.06321733e-01
7.961e+02,1.06875439e-01
7.962e+02,1.07424018e-01
7.963e+02,1.07958394e-01
7.964e+02,1.08458961e-01
7.965e+02,1.09008577e-01
7.966e+02,1.09584244e-01
7.967e+02,1.10182290e-01
7.968e+02,1.10802929e-01
7.969e+02,1.11459734e-01
7.970e+02,1.12104113e-01
7.971e+02,1.12727411e-01
7.972e+02,1.13339796e-01
7.973e+02,1.13926107e-01
7.974e+02,1.14503418e-01
7.975e+02,1.15075683e-01
7.976e+02,1.15630225e-01
7.977e+02,1.16219810e-01
7.978e+02,1.16809009e-01
7.979e+02,1.17383815e-01
7.980e+02,1.18008880e-01
7.981e+02,1.18649482e-01
7.982e+02,1.19286913e-01
7.983e+02,1.19907760e-01
7.984e+02,1.20585883e-01
7.985e+02,1.21241394e-01
7.986e+02,1.21875869e-01
7.987e+02,1.22489549e-01
7.988e+02,1.23106026e-01
7.989e+02,1.23726339e-01
7.990e+02,1.24347981e-01
7.991e+02,1.24966846e-01
7.992e+02,1.25644278e-01
7.993e+02,1.26340694e-01
7.994e+02,1.27053268e-01
7.995e+02,1.27786288e-01
7.996e+02,1.28511764e-01
7.997e+02,1.29235757e-01
7.998e+02,1.29955151e-01
7.999e+02,1.30654225e-01
8.000e+02,1.31370879e-01
8.001e+02,1.32092572e-01
8.002e+02,1.32814829e-01
8.003e+02,1.33531114e-01
8.004e+02,1.34265979e-01
8.005e+02,1.34989989e-01
8.006e+02,1.35693298e-01
8.007e+02,1.36404944e-01
8.008e+02,1.37134346e-01
8.009e+02,1.37838074e-01
8.010e+02,1.38486161e-01
8.011e+02,1.39025744e-01
8.012e+02,1.39566049e-01
8.013e+02,1.40109969e-01
8.014e+02,1.40660348e-01
8.015e+02,1.41311434e-01
8.016e+02,1.42052640e-01
8.017e+02,1.42845748e-01
8.018e+02,1.43643169e-01
8.019e+02,1.44447063e-01
8.020e+02,1.45249028e-01
8.021e+02,1.46056401e-01
8.022e+02,1.46885432e-01
8.023e+02,1.47750535e-01
8.024e+02,1.48616470e-01
8.025e+02,1.49493087e-01
8.026e+02,1.50424254e-01
8.027e+02,1.51398095e-01
8.028e+02,1.52360488e-01
8.029e+02,1.53303417e-01
8.030e+02,1.54243611e-01
8.031e+02,1.55165373e-01
8.032e+02,1.56070505e-01
8.033e+02,1.56965265e-01
8.034e+02,1.57895444e-01
8.035e+02,1.58840964e-01
8.036e+02,1.59781268e-01
8.037e+02,1.60703931e-01
8.038e+02,1.61580327e-01
8.039e+02,1.62456859e-01
8.040e+02,1.63346627e-01
8.041e+02,1.64259911e-01
8.042e+02,1.65192472e-01
8.043e+02,1.66136923e-01
8.044e+02,1.67097527e-01
8.045e+02,1.68080146e-01
8.046e+02,1.69007494e-01
8.047e+02,1.69929466e-01
8.048e+02,1.70849921e-01
8.049e+02,1.71772073e-01
8.050e+02,1.72658903e-01
8.051e+02,1.73557518e-01
8.052e+02,1.74473089e-01
8.053e+02,1.75408983e-01
8.054e+02,1.76356679e-01
8.055e+02,1.77321409e-01
8.056e+02,1.78305768e-01
8.057e+02,1.79317050e-01
8.058e+02,1.80327136e-01
8.059e+02,1.81335169e-01
8.060e+02,1.82339263e-01
8.061e+02,1.83330161e-01
8.062e+02,1.84290157e-01
8.063e+02,1.85242589e-01
8.064e+02,1.86195002e-01
8.065e+02,1.87131666e-01
8.066e+02,1.88034052e-01
8.067e+02,1.88922638e-01
8.068e+02,1.89810858e-01
8.069e+02,1.90748619e-01
8.070e+02,1.91725606e-01
8.071e+02,1.92752931e-01
8.072e+02,1.93843567e-01
8.073e+02,1.95004085e-01
8.074e+02,1.96177513e-01
8.075e+02,1.97370650e-01
8.076e+02,1.98594743e-01
8.077e+02,1.99789478e-01
8.078e+02,2.00985466e-01
8.079e+02,2.02192369e-01
8.080e+02,2.03426374e-01
8.081e+02,2.04661950e-01
8.082e+02,2.05924399e-01
8.083e+02,2.07216817e-01
8.084e+02,2.08541469e-01
8.085e+02,2.09833042e-01
8.086e+02,2.11104831e-01
8.087e+02,2.12362071e-01
8.088e+02,2.13615511e-01
8.089e+02,2.14881160e-01
8.090e+02,2.16151142e-01
8.091e+02,2.17427354e-01
8.092e+02,2.18741209e-01
8.093e+02,2.20084501e-01
8.094e+02,2.21422799e-01
8.095e+02,2.22739395e-01
8.096e+02,2.24037988e-01
8.097e+02,2.25361488e-01
8.098e+02,2.26690465e-01
8.099e+02,2.28011178e-01
8.100e+02,2.29308968e-01
8.101e+02,2.30606320e-01
8.102e+02,2.31897319e-01
8.103e+02,2.33175176e-01
8.104e+02,2.34457866e-01
8.105e+02,2.35748868e-01
8.106e+02,2.37049255e-01
8.107e+02,2.38361416e-01
8.108e+02,2.39674014e-01
8.109e+02,2.41016592e-01
8.110e+02,2.42389040e-01
8.111e+02,2.43787868e-01
8.112e+02,2.45224385e-01
8.113e+02,2.46676124e-01
8.114e+02,2.48128636e-01
8.115e+02,2.49544092e-01
8.116e+02,2.50944439e-01
8.117e+02,2.52346367e-01
8.118e+02,2.53749765e-01
8.119e+02,2.55130070e-01
8.120e+02,2.56507694e-01
8.121e+02,2.57913977e-01
8.122e+02,2.59359493e-01
8.123e+02,2.60816955e-01
8.124e+02,2.62337559e-01
8.125e+02,2.63877067e-01
8.126e+02,2.65409979e-01
8.127e+02,2.66917271e-01
8.128e+02,2.68420624e-01
8.129e+02,2.69906974e-01
8.130e+02,2.71364109e-01
8.131e+02,2.72853681e-01
8.132e+02,2.74336367e-01
8.133e+02,2.75807433e-01
8.134e+02,2.77260165e-01
8.135e+02,2.78727163e-01
8.136e+02,2.80223928e-01
8.137e+02,2.81747870e-01
8.138e+02,2.83295117e-01
8.139e+02,2.84904625e-01
8.140e+02,2.86560338e-01
8.141e+02,2.88232473e-01
8.142e+02,2.89844284e-01
8.143e+02,2.91443533e-01
8.144e+02,2.93020630e-01
8.145e+02,2.94570261e-01
8.146e+02,2.96077426e-01
8.147e+02,2.97657985e-01
8.148e+02,2.99275750e-01
8.149e+02,3.00926073e-01
8.150e+02,3.02650169e-01
8.151e+02,3.04399492e-01
8.152e+02,3.06120504e-01
8.153e+02,3.07792026e-01
8.154e+02,3.09488447e-01
8.155e+02,3.11200494e-01
8.156e+02,3.12915620e-01
8.157e+02,3.14627710e-01
8.158e+02,3.16460768e-01
8.159e+02,3.18333847e-01
8.160e+02,3.20216920e-01
8.161e+02,3.22079463e-01
8.162e+02,3.23931067e-01
8.163e+02,3.25804868e-01
8.164e+02,3.27712876e-01
8.165e+02,3.29675293e-01
8.166e+02,3.31610937e-01
8.167e+02,3.33547526e-01
8.168e+02,3.35477860e-01
8.169e+02,3.37379484e-01
8.170e+02,3.39177128e-01
8.171e+02,3.40982492e-01
8.172e+02,3.42822891e-01
8.173e+02,3.44733628e-01
8.174e+02,3.46693840e-01
